sta,doy,ydoy,ymd,x,y,z,ZONE,EOT20 Easting,N,lat,lon,ell_h,msl_h,DOY
PKET,2020.39071,2020.143,5/22/2020 0:00,-922365.1172,6250473.355,869690.3819,47,433244.083,872144.4514,7.889627413,98.39439765,0.1435,24.7424,
PKET,2020.393443,2020.144,5/23/2020 0:00,-922365.1137,6250473.358,869690.3788,47,433244.079,872144.448,7.889627382,98.39439762,0.1456,24.7444,
PKET,2020.396175,2020.145,5/24/2020 0:00,-922365.1141,6250473.353,869690.3783,47,433244.0801,872144.4481,7.889627383,98.39439763,0.1412,24.74,
PKET,2020.398907,2020.146,5/25/2020 0:00,-922365.1162,6250473.36,869690.3794,47,433244.0811,872144.4481,7.889627383,98.39439764,0.1486,24.7475,
PKET,2020.401639,2020.147,5/26/2020 0:00,-922365.1158,6250473.359,869690.3778,47,433244.0809,872144.4467,7.889627371,98.39439763,0.1473,24.7461,
PKET,2020.404372,2020.148,5/27/2020 0:00,-922365.1124,6250473.353,869690.3781,47,433244.0784,872144.448,7.889627382,98.39439761,0.1405,24.7393,
PKET,2020.407104,2020.149,5/28/2020 0:00,-922365.1153,6250473.361,869690.3755,47,433244.08,872144.4442,7.889627347,98.39439763,0.149,24.7478,
PKET,2020.409836,2020.15,5/29/2020 0:00,-922365.118,6250473.355,869690.3782,47,433244.0836,872144.4476,7.889627379,98.39439766,0.144,24.7428,
PKET,2020.412568,2020.151,5/30/2020 0:00,-922365.1175,6250473.358,869690.3792,47,433244.0828,872144.4483,7.889627385,98.39439765,0.1462,24.745,
PKET,2020.415301,2020.152,5/31/2020 0:00,-922365.1171,6250473.35,869690.3745,47,433244.0835,872144.4447,7.889627352,98.39439766,0.1379,24.7367,
PKET,2020.418033,2020.153,6/1/2020 0:00,-922365.1168,6250473.357,869690.3732,47,433244.0822,872144.4424,7.889627332,98.39439765,0.1446,24.7434,
PKET,2020.420765,2020.154,6/2/2020 0:00,-922365.1135,6250473.369,869690.374,47,433244.0772,872144.4418,7.889627326,98.3943976,0.1556,24.7545,
PKET,2020.423497,2020.155,6/3/2020 0:00,-922365.1143,6250473.366,869690.3787,47,433244.0784,872144.4467,7.889627371,98.39439761,0.154,24.7529,
PKET,2020.42623,2020.156,6/4/2020 0:00,-922365.1175,6250473.355,869690.3772,47,433244.0831,872144.4466,7.88962737,98.39439765,0.1432,24.7421,
PKET,2020.428962,2020.157,6/5/2020 0:00,-922365.1132,6250473.358,869690.377,47,433244.0785,872144.4462,7.889627366,98.39439761,0.1456,24.7444,
PKET,2020.431694,2020.158,6/6/2020 0:00,-922365.1148,6250473.353,869690.3741,47,433244.0808,872144.4439,7.889627345,98.39439763,0.1407,24.7396,
PKET,2020.434426,2020.159,6/7/2020 0:00,-922365.1153,6250473.367,869690.378,47,433244.0792,872144.4459,7.889627363,98.39439762,0.1546,24.7534,
PKET,2020.437159,2020.16,6/8/2020 0:00,-922365.1177,6250473.362,869690.377,47,433244.0823,872144.4454,7.889627359,98.39439765,0.1506,24.7494,
PKET,2020.439891,2020.161,6/9/2020 0:00,-922365.1183,6250473.367,869690.3798,47,433244.0822,872144.4475,7.889627378,98.39439765,0.1558,24.7547,
PKET,2020.442623,2020.162,6/10/2020 0:00,-922365.118,6250473.364,869690.3806,47,433244.0824,872144.4488,7.889627389,98.39439765,0.1527,24.7515,
PKET,2020.445355,2020.163,6/11/2020 0:00,-922365.1201,6250473.357,869690.3763,47,433244.0854,872144.4454,7.889627358,98.39439767,0.146,24.7448,
PKET,2020.448087,2020.164,6/12/2020 0:00,-922365.1173,6250473.359,869690.3735,47,433244.0824,872144.4424,7.889627332,98.39439765,0.147,24.7458,
PKET,2020.45082,2020.165,6/13/2020 0:00,-922365.1195,6250473.365,869690.3713,47,433244.0838,872144.4394,7.889627305,98.39439766,0.1522,24.751,
PKET,2020.453552,2020.166,6/14/2020 0:00,-922365.1179,6250473.361,869690.376,47,433244.0827,872144.4448,7.889627353,98.39439765,0.1486,24.7475,
PKET,2020.456284,2020.167,6/15/2020 0:00,-922365.1149,6250473.347,869690.3771,47,433244.0818,872144.4477,7.889627379,98.39439764,0.1352,24.734,
PKET,2020.459016,2020.168,6/16/2020 0:00,-922365.1168,6250473.358,869690.3753,47,433244.082,872144.4443,7.889627349,98.39439764,0.1461,24.7449,
PKET,2020.461749,2020.169,6/17/2020 0:00,-922365.1188,6250473.368,869690.373,47,433244.0824,872144.4407,7.889627316,98.39439765,0.1561,24.7549,
PKET,2020.464481,2020.17,6/18/2020 0:00,-922365.1182,6250473.37,869690.3765,47,433244.0816,872144.4439,7.889627345,98.39439764,0.1579,24.7568,
PKET,2020.467213,2020.171,6/19/2020 0:00,-922365.1186,6250473.357,869690.3756,47,433244.084,872144.4447,7.889627353,98.39439766,0.1453,24.7442,
PKET,2020.469945,2020.172,6/20/2020 0:00,-922365.119,6250473.364,869690.3757,47,433244.0833,872144.4439,7.889627345,98.39439766,0.1522,24.7511,
PKET,2020.472678,2020.173,6/21/2020 0:00,-922365.114,6250473.35,869690.3749,47,433244.0804,872144.4451,7.889627356,98.39439763,0.1378,24.7366,
PKET,2020.47541,2020.174,6/22/2020 0:00,-922365.1174,6250473.353,869690.3724,47,433244.0834,872144.4422,7.88962733,98.39439766,0.1406,24.7394,
PKET,2020.478142,2020.175,6/23/2020 0:00,-922365.1175,6250473.361,869690.3771,47,433244.0823,872144.4457,7.889627361,98.39439765,0.1496,24.7484,
PKET,2020.480874,2020.176,6/24/2020 0:00,-922365.1205,6250473.365,869690.3741,47,433244.0847,872144.4421,7.889627329,98.39439767,0.1531,24.752,
PKET,2020.483607,2020.177,6/25/2020 0:00,-922365.1193,6250473.356,869690.3767,47,433244.0848,872144.446,7.889627364,98.39439767,0.1442,24.743,
PKET,2020.486339,2020.178,6/26/2020 0:00,-922365.1197,6250473.353,869690.3755,47,433244.0857,872144.4452,7.889627357,98.39439768,0.1411,24.7399,
PKET,2020.489071,2020.179,6/27/2020 0:00,-922365.1208,6250473.374,869690.3737,47,433244.0836,872144.4405,7.889627314,98.39439766,0.162,24.7608,
PKET,2020.491803,2020.18,6/28/2020 0:00,-922365.1166,6250473.363,869690.3744,47,433244.0811,872144.4428,7.889627335,98.39439763,0.1508,24.7496,
PKET,2020.494536,2020.181,6/29/2020 0:00,-922365.1133,6250473.351,869690.3737,47,433244.0796,872144.4439,7.889627345,98.39439762,0.1383,24.7371,
PKET,2020.497268,2020.182,6/30/2020 0:00,-922365.1168,6250473.357,869690.3719,47,433244.0822,872144.4412,7.889627321,98.39439765,0.1442,24.743,
PKET,2020.5,2020.183,7/1/2020 0:00,-922365.1223,6250473.37,869690.3777,47,433244.0858,872144.4451,7.889627356,98.39439768,0.1583,24.7571,
PKET,2020.502732,2020.184,7/2/2020 0:00,-922365.1188,6250473.356,869690.3766,47,433244.0844,872144.4459,7.889627363,98.39439766,0.1442,24.743,
PKET,2020.505465,2020.185,7/3/2020 0:00,-922365.1192,6250473.356,869690.3776,47,433244.0846,872144.4469,7.889627372,98.39439767,0.1448,24.7436,
PKET,2020.508197,2020.186,7/4/2020 0:00,-922365.117,6250473.356,869690.3763,47,433244.0825,872144.4456,7.889627361,98.39439765,0.1445,24.7433,
PKET,2020.510929,2020.187,7/5/2020 0:00,-922365.123,6250473.373,869690.3785,47,433244.086,872144.4454,7.889627359,98.39439768,0.1618,24.7606,
PKET,2020.513661,2020.188,7/6/2020 0:00,-922365.1182,6250473.349,869690.373,47,433244.0848,872144.4433,7.88962734,98.39439767,0.1369,24.7358,
PKET,2020.516393,2020.189,7/7/2020 0:00,-922365.1172,6250473.353,869690.3754,47,433244.0832,872144.4452,7.889627357,98.39439765,0.1411,24.7399,
PKET,2020.519126,2020.19,7/8/2020 0:00,-922365.1186,6250473.359,869690.3734,47,433244.0837,872144.4423,7.889627331,98.39439766,0.1467,24.7455,
PKET,2020.521858,2020.191,7/9/2020 0:00,-922365.1165,6250473.363,869690.375,47,433244.081,872144.4435,7.889627341,98.39439763,0.1508,24.7496,
PKET,2020.52459,2020.192,7/10/2020 0:00,-922365.1187,6250473.345,869690.3703,47,433244.0858,872144.4411,7.88962732,98.39439768,0.133,24.7318,
PKET,2020.551913,2020.202,7/20/2020 0:00,-922365.1149,6250473.357,869690.3637,47,433244.0803,872144.4331,7.889627247,98.39439763,0.1429,24.7417,
PKET,2020.562842,2020.206,7/24/2020 0:00,-922365.1222,6250473.358,869690.372,47,433244.0874,872144.441,7.889627319,98.39439769,0.1462,24.745,
PKET,2020.565574,2020.207,7/25/2020 0:00,-922365.1168,6250473.347,869690.3699,47,433244.0836,872144.4405,7.889627315,98.39439766,0.1346,24.7334,
PKET,2020.568306,2020.208,7/26/2020 0:00,-922365.1068,6250473.412,869690.3714,47,433244.0642,872144.4334,7.88962725,98.39439748,0.197,24.7958,
PKET,2020.579235,2020.212,7/30/2020 0:00,-922365.1166,6250473.358,869690.3727,47,433244.0818,872144.4417,7.889627325,98.39439764,0.1459,24.7448,
PKET,2020.581967,2020.213,7/31/2020 0:00,-922365.1199,6250473.359,869690.374,47,433244.085,872144.4429,7.889627336,98.39439767,0.1471,24.746,
PKET,2020.587432,2020.215,8/2/2020 0:00,-922365.1135,6250473.349,869690.3805,47,433244.0801,872144.4508,7.889627408,98.39439763,0.1372,24.736,
PKET,2020.592896,2020.217,8/4/2020 0:00,-922365.1159,6250473.346,869690.3715,47,433244.083,872144.4423,7.889627331,98.39439765,0.133,24.7318,
PKET,2020.603825,2020.221,8/8/2020 0:00,-922365.1182,6250473.355,869690.37,47,433244.0838,872144.4396,7.889627306,98.39439766,0.1423,24.7411,
PKET,2020.606557,2020.222,8/9/2020 0:00,-922365.1193,6250473.361,869690.3737,47,433244.084,872144.4424,7.889627331,98.39439766,0.1488,24.7476,
PKET,2020.617486,2020.226,8/13/2020 0:00,-922365.117,6250473.361,869690.3794,47,433244.0819,872144.4481,7.889627383,98.39439764,0.1489,24.7478,
PKET,2020.622951,2020.228,8/15/2020 0:00,-922365.1212,6250473.36,869690.3774,47,433244.0861,872144.4462,7.889627366,98.39439768,0.1483,24.7471,
PKET,2020.625683,2020.229,8/16/2020 0:00,-922365.1088,6250473.335,869690.3637,47,433244.0774,872144.4363,7.889627276,98.3943976,0.1204,24.7192,
PKET,2020.631148,2020.231,8/18/2020 0:00,-922365.1204,6250473.347,869690.3698,47,433244.0872,872144.4404,7.889627313,98.39439769,0.1346,24.7334,
PKET,2020.636612,2020.233,8/20/2020 0:00,-922365.1189,6250473.358,869690.3732,47,433244.0841,872144.4424,7.889627331,98.39439766,0.1454,24.7442,
PKET,2020.639344,2020.234,8/21/2020 0:00,-922365.1244,6250473.367,869690.3719,47,433244.0882,872144.4397,7.889627307,98.3943977,0.1551,24.754,
PKET,2020.650273,2020.238,8/25/2020 0:00,-922365.1133,6250473.341,869690.3671,47,433244.0811,872144.4387,7.889627298,98.39439764,0.1273,24.7262,
PKET,2020.655738,2020.24,8/27/2020 0:00,-922365.1177,6250473.357,869690.3753,47,433244.083,872144.4445,7.88962735,98.39439765,0.1454,24.7442,
PKET,2020.661202,2020.242,8/29/2020 0:00,-922365.1172,6250473.357,869690.3757,47,433244.0826,872144.445,7.889627355,98.39439765,0.1446,24.7434,
PKET,2020.666667,2020.244,8/31/2020 0:00,-922365.1196,6250473.351,869690.3706,47,433244.0858,872144.4406,7.889627316,98.39439768,0.1389,24.7377,
PKET,2020.674863,2020.247,9/3/2020 0:00,-922365.1176,6250473.344,869690.3689,47,433244.0849,872144.44,7.889627309,98.39439767,0.1311,24.7299,
PKET,2020.677596,2020.248,9/4/2020 0:00,-922365.1207,6250473.359,869690.3725,47,433244.0857,872144.4414,7.889627322,98.39439768,0.1471,24.7459,
PKET,2020.68306,2020.25,9/6/2020 0:00,-922365.1166,6250473.344,869690.369,47,433244.0839,872144.4401,7.88962731,98.39439766,0.1315,24.7304,
PKET,2020.685792,2020.251,9/7/2020 0:00,-922365.1146,6250473.351,869690.3707,47,433244.0809,872144.4408,7.889627317,98.39439763,0.138,24.7368,
PKET,2020.688525,2020.252,9/8/2020 0:00,-922365.1165,6250473.355,869690.3703,47,433244.0823,872144.4399,7.889627309,98.39439765,0.1417,24.7406,
PKET,2020.699454,2020.256,9/12/2020 0:00,-922365.1151,6250473.349,869690.3749,47,433244.0816,872144.4453,7.889627358,98.39439764,0.1367,24.7355,
PKET,2020.704918,2020.258,9/14/2020 0:00,-922365.1171,6250473.361,869690.3727,47,433244.0819,872144.4414,7.889627323,98.39439764,0.1486,24.7474,
PKET,2020.70765,2020.259,9/15/2020 0:00,-922365.114,6250473.346,869690.3712,47,433244.0809,872144.442,7.889627328,98.39439763,0.1335,24.7323,
PKET,2020.710383,2020.26,9/16/2020 0:00,-922365.1197,6250473.348,869690.3687,47,433244.0864,872144.4393,7.889627303,98.39439768,0.1352,24.734,
PKET,2020.713115,2020.261,9/17/2020 0:00,-922365.1154,6250473.343,869690.3693,47,433244.0829,872144.4406,7.889627315,98.39439765,0.13,24.7289,
PKET,2020.715847,2020.262,9/18/2020 0:00,-922365.1118,6250473.343,869690.3722,47,433244.0793,872144.4436,7.889627342,98.39439762,0.1296,24.7284,
PKET,2020.721312,2020.264,9/20/2020 0:00,-922365.1169,6250473.351,869690.3699,47,433244.0831,872144.44,7.88962731,98.39439765,0.1381,24.737,
PKET,2020.724044,2020.265,9/21/2020 0:00,-922365.1171,6250473.352,869690.364,47,433244.0832,872144.434,7.889627256,98.39439765,0.1385,24.7373,
PKET,2020.729508,2020.267,9/23/2020 0:00,-922365.1162,6250473.351,869690.3736,47,433244.0825,872144.4436,7.889627343,98.39439765,0.1388,24.7377,
PKET,2020.73224,2020.268,9/24/2020 0:00,-922365.1168,6250473.35,869690.3715,47,433244.0832,872144.4417,7.889627326,98.39439765,0.1374,24.7363,
PKET,2020.734973,2020.269,9/25/2020 0:00,-922365.1157,6250473.338,869690.3663,47,433244.0838,872144.4382,7.889627294,98.39439766,0.1253,24.7242,
PKET,2020.737705,2020.27,9/26/2020 0:00,-922365.1191,6250473.346,869690.3697,47,433244.0861,872144.4404,7.889627314,98.39439768,0.1337,24.7325,
PKET,2020.751366,2020.275,10/1/2020 0:00,-922365.1251,6250473.371,869690.3798,47,433244.0883,872144.4469,7.889627372,98.3943977,0.1606,24.7595,
PKET,2020.756831,2020.277,10/3/2020 0:00,-922365.116,6250473.352,869690.3705,47,433244.0821,872144.4404,7.889627314,98.39439764,0.1394,24.7382,
PKET,2020.76776,2020.281,10/7/2020 0:00,-922365.1164,6250473.351,869690.3713,47,433244.0827,872144.4415,7.889627323,98.39439765,0.1379,24.7368,
PKET,2020.773224,2020.283,10/9/2020 0:00,-922365.1197,6250473.364,869690.3744,47,433244.0839,872144.4425,7.889627333,98.39439766,0.1525,24.7513,
PKET,2020.775956,2020.284,10/10/2020 0:00,-922365.1235,6250473.364,869690.3692,47,433244.0878,872144.4374,7.889627287,98.3943977,0.1515,24.7503,
PKET,2020.781421,2020.286,10/12/2020 0:00,-922365.1233,6250473.349,869690.3697,47,433244.0897,872144.4399,7.889627309,98.39439771,0.1377,24.7365,
PKET,2020.784153,2020.287,10/13/2020 0:00,-922365.1207,6250473.361,869690.3711,47,433244.0854,872144.4397,7.889627307,98.39439767,0.1491,24.7479,
PKET,2020.786885,2020.288,10/14/2020 0:00,-922365.116,6250473.348,869690.3702,47,433244.0827,872144.4408,7.889627317,98.39439765,0.1351,24.7339,
PKET,2020.819672,2020.3,10/26/2020 0:00,-922365.1185,6250473.337,869690.3736,47,433244.0867,872144.4455,7.889627359,98.39439769,0.1258,24.7246,
PKET,2020.822404,2020.301,10/27/2020 0:00,-922365.1134,6250473.319,869690.3644,47,433244.0844,872144.439,7.889627301,98.39439766,0.1057,24.7045,
PKET,2020.825137,2020.302,10/28/2020 0:00,-922365.1228,6250473.345,869690.3728,47,433244.0898,872144.4435,7.889627341,98.39439771,0.1341,24.7329,
PKET,2020.827869,2020.303,10/29/2020 0:00,-922365.1222,6250473.349,869690.3727,47,433244.0888,872144.443,7.889627337,98.3943977,0.1373,24.7362,
PKET,2020.830601,2020.304,10/30/2020 0:00,-922365.1206,6250473.344,869690.3714,47,433244.0879,872144.4424,7.889627331,98.3943977,0.1319,24.7307,
PKET,2020.833333,2020.305,10/31/2020 0:00,-922365.1169,6250473.339,869690.37,47,433244.085,872144.4417,7.889627326,98.39439767,0.1263,24.7252,
PKET,2020.836066,2020.306,11/1/2020 0:00,-922365.1219,6250473.355,869690.3763,47,433244.0875,872144.4457,7.889627362,98.39439769,0.1435,24.7423,
PKET,2020.838798,2020.307,11/2/2020 0:00,-922365.1211,6250473.345,869690.3744,47,433244.0883,872144.4453,7.889627358,98.3943977,0.1332,24.732,
PKET,2020.84153,2020.308,11/3/2020 0:00,-922365.1229,6250473.349,869690.3788,47,433244.0895,872144.449,7.889627391,98.39439771,0.1379,24.7368,
PKET,2020.844262,2020.309,11/4/2020 0:00,-922365.1246,6250473.353,869690.3767,47,433244.0905,872144.4463,7.889627367,98.39439772,0.142,24.7409,
PKET,2020.846995,2020.31,11/5/2020 0:00,-922365.125,6250473.356,869690.3744,47,433244.0905,872144.4437,7.889627343,98.39439772,0.1446,24.7434,
PKET,2020.849727,2020.311,11/6/2020 0:00,-922365.1159,6250473.326,869690.3647,47,433244.0857,872144.4382,7.889627294,98.39439768,0.1132,24.7121,
PKET,2020.857924,2020.314,11/9/2020 0:00,-922365.123,6250473.343,869690.3742,47,433244.0904,872144.4453,7.889627358,98.39439772,0.1316,24.7305,
PKET,2020.860656,2020.315,11/10/2020 0:00,-922365.1225,6250473.343,869690.3678,47,433244.09,872144.4389,7.8896273,98.39439772,0.1305,24.7293,
PKET,2020.868853,2020.318,11/13/2020 0:00,-922365.1234,6250473.334,869690.3687,47,433244.0921,872144.4411,7.88962732,98.39439774,0.1221,24.7209,
PKET,2020.877049,2020.321,11/16/2020 0:00,-922365.1242,6250473.35,869690.3725,47,433244.0905,872144.4425,7.889627333,98.39439772,0.1387,24.7376,
PKET,2020.882514,2020.323,11/18/2020 0:00,-922365.1263,6250473.352,869690.3742,47,433244.0923,872144.4439,7.889627346,98.39439774,0.1414,24.7402,
PKET,2020.885246,2020.324,11/19/2020 0:00,-922365.1256,6250473.346,869690.3734,47,433244.0925,872144.4439,7.889627345,98.39439774,0.1356,24.7344,
PKET,2020.887978,2020.325,11/20/2020 0:00,-922365.1243,6250473.355,869690.3759,47,433244.09,872144.4453,7.889627358,98.39439772,0.1436,24.7425,
PKET,2020.893443,2020.327,11/22/2020 0:00,-922365.1218,6250473.336,869690.372,47,433244.0902,872144.444,7.889627346,98.39439772,0.1244,24.7232,
PKET,2020.898907,2020.329,11/24/2020 0:00,-922365.1227,6250473.345,869690.3698,47,433244.0898,872144.4406,7.889627315,98.39439771,0.1333,24.7322,
PKET,2020.901639,2020.33,11/25/2020 0:00,-922365.1224,6250473.349,869690.3706,47,433244.0889,872144.4409,7.889627318,98.39439771,0.1368,24.7357,
PKET,2020.907104,2020.332,11/27/2020 0:00,-922365.12,6250473.317,869690.3619,47,433244.0911,872144.4366,7.889627279,98.39439773,0.1046,24.7034,
PKET,2020.912568,2020.334,11/29/2020 0:00,-922365.1229,6250473.357,869690.3759,47,433244.0881,872144.4449,7.889627354,98.3943977,0.1461,24.7449,
PKET,2020.918033,2020.336,12/1/2020 0:00,-922365.1222,6250473.351,869690.3692,47,433244.0884,872144.4392,7.889627303,98.3943977,0.1392,24.738,
PKET,2020.920765,2020.337,12/2/2020 0:00,-922365.1258,6250473.33,869690.3735,47,433244.095,872144.4462,7.889627366,98.39439776,0.1195,24.7183,
PKET,2020.92623,2020.339,12/4/2020 0:00,-922365.126,6250473.337,869690.3669,47,433244.0941,872144.4387,7.889627298,98.39439775,0.1257,24.7245,
PKET,2020.931694,2020.341,12/6/2020 0:00,-922365.1256,6250473.348,869690.3722,47,433244.0922,872144.4424,7.889627332,98.39439774,0.1372,24.736,
PKET,2020.939891,2020.344,12/9/2020 0:00,-922365.124,6250473.347,869690.3691,47,433244.0908,872144.4397,7.889627307,98.39439772,0.135,24.7338,
PKET,2020.942623,2020.345,12/10/2020 0:00,-922365.126,6250473.355,869690.3692,47,433244.0916,872144.4385,7.889627297,98.39439773,0.1435,24.7423,
PKET,2020.953552,2020.349,12/14/2020 0:00,-922365.123,6250473.349,869690.3712,47,433244.0895,872144.4414,7.889627323,98.39439771,0.1372,24.7361,
PKET,2020.969945,2020.355,12/20/2020 0:00,-922365.1247,6250473.354,869690.371,47,433244.0904,872144.4405,7.889627315,98.39439772,0.1425,24.7413,
PKET,2020.97541,2020.357,12/22/2020 0:00,-922365.1271,6250473.359,869690.3698,47,433244.0921,872144.4386,7.889627298,98.39439773,0.1473,24.7461,
PKET,2020.978142,2020.358,12/23/2020 0:00,-922365.1235,6250473.353,869690.3705,47,433244.0894,872144.4401,7.889627311,98.39439771,0.1415,24.7403,
PKET,2020.980874,2020.359,12/24/2020 0:00,-922365.1258,6250473.363,869690.3788,47,433244.0903,872144.4471,7.889627374,98.39439772,0.1521,24.751,
PKET,2020.986339,2020.361,12/26/2020 0:00,-922365.1257,6250473.349,869690.3699,47,433244.0921,872144.44,7.88962731,98.39439774,0.138,24.7369,
PKET,2020.989071,2020.362,12/27/2020 0:00,-922365.1264,6250473.354,869690.3709,47,433244.0921,872144.4404,7.889627314,98.39439774,0.1428,24.7416,
PKET,2020.991803,2020.363,12/28/2020 0:00,-922365.1274,6250473.35,869690.3721,47,433244.0937,872144.4421,7.889627329,98.39439775,0.1388,24.7376,
PKET,2020.997268,2020.365,12/30/2020 0:00,-922365.1316,6250473.371,869690.3757,47,433244.0947,872144.4427,7.889627335,98.39439776,0.1608,24.7596,
PKET,2021,2020.366,12/31/2020 0:00,-922365.1266,6250473.339,869690.367,47,433244.0945,872144.4385,7.889627297,98.39439776,0.1275,24.7264,
THAI,2020.002732,2020.1,1/1/2020 0:00,-1150486.076,6080853.895,1537596.427,47,685044.8288,1553154.142,14.04300576,100.7136166,-7.2872,22.9707,
THAI,2020.005465,2020.2,1/2/2020 0:00,-1150486.081,6080853.903,1537596.431,47,685044.8323,1553154.144,14.04300577,100.7136166,-7.2777,22.9802,
THAI,2020.008197,2020.3,1/3/2020 0:00,-1150486.076,6080853.901,1537596.428,47,685044.8278,1553154.142,14.04300575,100.7136166,-7.2814,22.9765,
THAI,2020.010929,2020.4,1/4/2020 0:00,-1150486.079,6080853.91,1537596.429,47,685044.8287,1553154.14,14.04300574,100.7136166,-7.2725,22.9854,
THAI,2020.013661,2020.5,1/5/2020 0:00,-1150486.08,6080853.911,1537596.429,47,685044.8298,1553154.14,14.04300574,100.7136166,-7.2707,22.9872,
THAI,2020.016393,2020.6,1/6/2020 0:00,-1150486.078,6080853.907,1537596.43,47,685044.828,1553154.142,14.04300576,100.7136166,-7.2752,22.9827,
THAI,2020.019126,2020.7,1/7/2020 0:00,-1150486.078,6080853.912,1537596.433,47,685044.827,1553154.144,14.04300578,100.7136166,-7.2696,22.9883,
THAI,2020.021858,2020.8,1/8/2020 0:00,-1150486.079,6080853.909,1537596.434,47,685044.8292,1553154.145,14.04300579,100.7136166,-7.2721,22.9857,
THAI,2020.02459,2020.9,1/9/2020 0:00,-1150486.079,6080853.912,1537596.433,47,685044.8284,1553154.144,14.04300577,100.7136166,-7.2689,22.989,
THAI,2020.027322,2020.1,1/10/2020 0:00,-1150486.077,6080853.91,1537596.433,47,685044.8267,1553154.145,14.04300578,100.7136166,-7.2717,22.9862,
THAI,2020.030055,2020.11,1/11/2020 0:00,-1150486.078,6080853.91,1537596.429,47,685044.8274,1553154.141,14.04300575,100.7136166,-7.2721,22.9858,
THAI,2020.032787,2020.12,1/12/2020 0:00,-1150486.082,6080853.918,1537596.435,47,685044.8306,1553154.145,14.04300578,100.7136166,-7.2624,22.9955,
THAI,2020.035519,2020.13,1/13/2020 0:00,-1150486.079,6080853.908,1537596.428,47,685044.8287,1553154.14,14.04300574,100.7136166,-7.2741,22.9838,
THAI,2020.038251,2020.14,1/14/2020 0:00,-1150486.078,6080853.899,1537596.428,47,685044.8295,1553154.142,14.04300576,100.7136166,-7.2827,22.9752,
THAI,2020.040984,2020.15,1/15/2020 0:00,-1150486.081,6080853.9,1537596.43,47,685044.8321,1553154.144,14.04300577,100.7136166,-7.2811,22.9768,
THAI,2020.043716,2020.16,1/16/2020 0:00,-1150486.078,6080853.902,1537596.429,47,685044.8297,1553154.143,14.04300576,100.7136166,-7.2798,22.9781,
THAI,2020.046448,2020.17,1/17/2020 0:00,-1150486.077,6080853.903,1537596.429,47,685044.8284,1553154.143,14.04300576,100.7136166,-7.2786,22.9793,
THAI,2020.04918,2020.18,1/18/2020 0:00,-1150486.079,6080853.902,1537596.429,47,685044.83,1553154.143,14.04300576,100.7136166,-7.2797,22.9782,
THAI,2020.051913,2020.19,1/19/2020 0:00,-1150486.078,6080853.908,1537596.43,47,685044.8283,1553154.142,14.04300576,100.7136166,-7.2737,22.9842,
THAI,2020.054645,2020.2,1/20/2020 0:00,-1150486.079,6080853.9,1537596.428,47,685044.8307,1553154.142,14.04300575,100.7136166,-7.2815,22.9763,
THAI,2020.057377,2020.21,1/21/2020 0:00,-1150486.078,6080853.908,1537596.429,47,685044.8277,1553154.142,14.04300575,100.7136166,-7.2742,22.9836,
THAI,2020.060109,2020.22,1/22/2020 0:00,-1150486.077,6080853.903,1537596.426,47,685044.8285,1553154.14,14.04300573,100.7136166,-7.2798,22.9781,
THAI,2020.062842,2020.23,1/23/2020 0:00,-1150486.08,6080853.907,1537596.432,47,685044.8298,1553154.144,14.04300577,100.7136166,-7.274,22.9839,
THAI,2020.065574,2020.24,1/24/2020 0:00,-1150486.082,6080853.913,1537596.432,47,685044.8307,1553154.143,14.04300577,100.7136166,-7.2682,22.9897,
THAI,2020.068306,2020.25,1/25/2020 0:00,-1150486.079,6080853.915,1537596.429,47,685044.8274,1553154.14,14.04300573,100.7136166,-7.2671,22.9908,
THAI,2020.071038,2020.26,1/26/2020 0:00,-1150486.081,6080853.911,1537596.43,47,685044.8309,1553154.142,14.04300575,100.7136166,-7.2708,22.9871,
THAI,2020.073771,2020.27,1/27/2020 0:00,-1150486.085,6080853.923,1537596.437,47,685044.8319,1553154.146,14.04300579,100.7136166,-7.2567,23.0012,
THAI,2020.076503,2020.28,1/28/2020 0:00,-1150486.08,6080853.91,1537596.431,47,685044.8294,1553154.142,14.04300576,100.7136166,-7.272,22.9859,
THAI,2020.079235,2020.29,1/29/2020 0:00,-1150486.078,6080853.906,1537596.429,47,685044.8285,1553154.142,14.04300575,100.7136166,-7.276,22.9818,
THAI,2020.081967,2020.3,1/30/2020 0:00,-1150486.081,6080853.911,1537596.433,47,685044.8304,1553154.144,14.04300578,100.7136166,-7.2698,22.9881,
THAI,2020.0847,2020.31,1/31/2020 0:00,-1150486.083,6080853.913,1537596.43,47,685044.8318,1553154.141,14.04300574,100.7136166,-7.2683,22.9896,
THAI,2020.087432,2020.32,2/1/2020 0:00,-1150486.077,6080853.897,1537596.423,47,685044.8293,1553154.138,14.04300572,100.7136166,-7.2865,22.9713,
THAI,2020.090164,2020.33,2/2/2020 0:00,-1150486.08,6080853.906,1537596.428,47,685044.8306,1553154.141,14.04300574,100.7136166,-7.2759,22.982,
THAI,2020.092896,2020.34,2/3/2020 0:00,-1150486.08,6080853.907,1537596.429,47,685044.83,1553154.142,14.04300575,100.7136166,-7.2753,22.9826,
THAI,2020.095628,2020.35,2/4/2020 0:00,-1150486.081,6080853.903,1537596.43,47,685044.8325,1553154.143,14.04300576,100.7136166,-7.2781,22.9797,
